link,topic,likes,views,upload_year,subscriber_count,title,duration,description,channel_name
https://www.youtube.com/watch?v=lTuWPSK0S7A&pp=ygU4QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTaW1wbGlmaWNhdGlvbiBhbmQgQXBwcm94aW1hdGlvbiA%3D,Simplification and Approximation,11K,567K,2018.0,1.73M subscribers,SAVE TIME #1 ( APPROXIMATION ) For IBPS PO 2017,,"SPECIAL VIDEOS:

QUADRATIC EQUATION ( New Pattern )",Feel Free to Learn
https://www.youtube.com/watch?v=68-BKyBZEUk&pp=ygU4QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTaW1wbGlmaWNhdGlvbiBhbmQgQXBwcm94aW1hdGlvbiA%3D,Simplification and Approximation,4.1K,97K,,1.14M subscribers,"SIMPLIFICATION BEST TRICKS FOR ALL BANK PO & CLERK , SBI, IBPS, SSC, RAILWAY, AP/TS AND OTHER EXAMS",,#onlineclasses_cl_9676578793,Chandan Logics
https://www.youtube.com/watch?v=ZuMJFleXmiw&pp=ygU4QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTaW1wbGlmaWNhdGlvbiBhbmQgQXBwcm94aW1hdGlvbiA%3D,Simplification and Approximation,20K,1.3M,2018.0,1.21M subscribers,"Simplification - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Simplification. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=B-s7AMbslvE&pp=ygU4QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTaW1wbGlmaWNhdGlvbiBhbmQgQXBwcm94aW1hdGlvbiA%3D,Simplification and Approximation,63,3.4K,2017.0,52K subscribers,How to Solve Simplification & Approximation Questions? Tips & Tricks - Study Capsule,,"How to Solve ""Simplification & Approximation"" Questions? Tips & Tricks!! - Study Capsule

Most Important for upcoming competitive exams like SBI , RRB, IBPS,  NIACL, Insurance Exams, Post Pa",Study Capsule
https://www.youtube.com/watch?v=bgVqijWNYVM&pp=ygU4QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTaW1wbGlmaWNhdGlvbiBhbmQgQXBwcm94aW1hdGlvbiA%3D,Simplification and Approximation,1,48,2017.0,23 subscribers,10.Simplification and Approximations Problems-VI,,Part 6 of Simplification and Approximations Problems explained in detail with solution and shortcuts.,Entrance Tutor
https://www.youtube.com/watch?v=qTHktZoRcGA&pp=ygU4QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTaW1wbGlmaWNhdGlvbiBhbmQgQXBwcm94aW1hdGlvbiDSBwkJfgkBhyohjO8%3D,Simplification and Approximation,15K,295K,2021.0,2.23M subscribers,Simplification | Simplification Tricks in Maths for All Competitive Exams | Maths Trick,,Simplification Tricks,imran sir maths
https://www.youtube.com/watch?v=F2YvNcXO-gA&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg,"Speed, Distance and Time",486,22K,2019.0,4.83M subscribers,"Speed, Distance and Time Questions and Answers",,"FREE Speed, Distance and Time Questions website:",CareerVidz
https://www.youtube.com/watch?v=DaNnu8BqzCM&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg,"Speed, Distance and Time",70K,3.8M,2018.0,1.93M subscribers,"Aptitude Made Easy - Speed, Distance and Time - Problems on Trains Part-1, Math tricks",,"Aptitude Made Easy - Speed, Distance and Time - Problems on Trains Part-1, Math tricks",FreshCareers
https://www.youtube.com/watch?v=CUcK1y50gWs&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg,"Speed, Distance and Time",5.3K,261K,2022.0,487K subscribers,"Time & Distance Concept, MCQ with Tricks & Shortcuts | Math By Sudheer sir | Quantitative Aptitude",,"Time & Distance Concept, MCQ with Tricks & Shortcuts | Math By Sudheer sir | Quantitative Aptitude",SREEDHAR'S CCE
https://www.youtube.com/watch?v=m-s3vdPoIn4&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg,"Speed, Distance and Time",45K,1M,,2.23M subscribers,Time Speed and Distance Trick | Train Realted Questions | Maths Trick by imran sir | imran sir maths,,"In this video you will learn amazing trick to solve  Train Related  Questions  .....
 So this video is helpful for all aspirants preparing for SSC & other govt. exams. Watch this full videos an",imran sir maths
https://www.youtube.com/watch?v=7fz-4BUDyqg&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg,"Speed, Distance and Time",7K,590K,2020.0,5.74K subscribers,"The Speed, Distance and Time trick [No Ads]",,Xcelerate Math resources ,Xcelerate Math
https://www.youtube.com/watch?v=eCw1qUt1_OM&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg0gcJCX4JAYcqIYzv,"Speed, Distance and Time",1.1K,19K,,1.14M subscribers,"TIME AND DISTANCE LATEST PYQ'S 2024 WITH BEST SHORT TRICKS FOR ALL BANK, SSC, RRB AND OTHER EXAMS",,#onlineclasses_cl_9676578793,Chandan Logics
https://www.youtube.com/watch?v=jzNxXm5twx4&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg,"Speed, Distance and Time",65K,3.4M,2018.0,1.21M subscribers,"Speed, Distance & Time - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Speed, Distance & Time. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=d8igd7de_dk&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTcGVlZCwgRGlzdGFuY2UgYW5kIFRpbWUg0gcJCX4JAYcqIYzv,"Speed, Distance and Time",15K,597K,2021.0,1.14M subscribers,TIME & DISTANCE SMART TRICKS | USEFUL FOR POLICE | SSC | BANK | RAILWAY JOBS | BY Chandan Venna,,#Onlineclasses_CL,Chandan Logics
https://www.youtube.com/watch?v=4hJRh8YIyo0&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,4.3K,131K,2020.0,154K subscribers,Statement & Assumption. Shortcuts & Tricks. One Rule to crack all Assumption questions.,,#MBACET,CAT2CET (C2C) MENTORS
https://www.youtube.com/watch?v=osTRnyBYZB4&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,581,12K,,7.59K subscribers,Statement & Assumption | Tricks & Shortcuts || Critical Reasoning | Best Concept & Practice,,Statement & Assumption | Tricks & Shortcuts || Critical Reasoning | Best Concept & Practice ,MATHOLOGICAL
https://www.youtube.com/watch?v=azRxI1e6Ekk&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,23K,1M,2018.0,1.21M subscribers,"Statement and Assumptions - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Statement and Assumptions. Extremely helpful for the preparation of entrance exams like MBA, Banking – IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=_IQCCl-uGv8&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,7,1.5K,2018.0,2.24K subscribers,Logical Reasoning Statements & Assumptions - CLAT IBPS SSC RRB,,"The primary objective of  Smartlessons' 'Online Logical Reasoning Course' is to provide the learners an understanding about logical reasoning, identify patterns, logical links,  rectify illogical arguments & learn problem solving methods usually asked in various Competitive Examinations eg. CLAT, IBPS, SSC",Smart Lessons
https://www.youtube.com/watch?v=4Di3jZGM_Ew&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,84,9.6K,2020.0,32.8K subscribers,L10 - Statements And Assumptions - Reasoning - TCS Ninja | TCS Digital,,"In Statements and Assumptions questions, given a statement took after by two/three assumptions numbered I, II and III. An assumption is something gathered or underestimated. You need to consider the statement and the accompanying presumptions and choose which of the assumptions is understood in the statement.",PacketPrep
https://www.youtube.com/watch?v=u8FGPJzW140&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,15K,800K,2018.0,1.21M subscribers,"Statement and Arguments - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Statement and Argument. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=8ZZp9LwXPDI&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIEFzc3VtcHRpb25zIA%3D%3D,Statement and Assumptions,36K,1.9M,2018.0,1.21M subscribers,"Statement and Conclusion - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Statement and Conclusion. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=X2wMwNXmvy4&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIENvbmNsdXNpb25zIA%3D%3D,Statement and Conclusions,314,10K,,7.59K subscribers,Statement and Conclusion Reasoning | Concept Strategy & Shortcut Tricks || Critical Reasoning,,Statement and Conclusion Reasoning | Concept Strategy & Shortcut Tricks || Critical Reasoning ,MATHOLOGICAL
https://www.youtube.com/watch?v=8ZZp9LwXPDI&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIENvbmNsdXNpb25zIA%3D%3D,Statement and Conclusions,36K,1.9M,2018.0,1.21M subscribers,"Statement and Conclusion - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Statement and Conclusion. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=knFLfSr35wU&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIENvbmNsdXNpb25zIA%3D%3D,Statement and Conclusions,41K,2.3M,2018.0,1.21M subscribers,"Syllogism - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Syllogism. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=awdnai6yojA&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIENvbmNsdXNpb25zIA%3D%3D,Statement and Conclusions,2.8K,150K,2023.0,161K subscribers,Logical Reasoning | SYLLOGISM Tricks,,Follow our Facebook Page:   ,NoMo Studio
https://www.youtube.com/watch?v=azRxI1e6Ekk&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIENvbmNsdXNpb25zIA%3D%3D,Statement and Conclusions,23K,1M,2018.0,1.21M subscribers,"Statement and Assumptions - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Statement and Assumptions. Extremely helpful for the preparation of entrance exams like MBA, Banking – IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=DN1sOUrHBF8&pp=ygUxQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdGF0ZW1lbnQgYW5kIENvbmNsdXNpb25zIA%3D%3D,Statement and Conclusions,9,79,,731 subscribers,Logical Reasoning: Statement and Conclusions for Competitive Exams,,"Enhance your logical reasoning skills with our detailed explanation of statement and conclusion questions, crucial for competitive exams like CAT , CMAT, GMAT, IBPS PO, SBI PO, NABARD. Understand the techniques to accurately derive conclusions from given statements and ace your exams with confidence.",Learn & Compete
https://www.youtube.com/watch?v=pCO3DjN2dpE&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdG9ja3MgYW5kIHNoYXJlcyA%3D,Stocks and shares,389,26K,2022.0,297K subscribers,Stocks and Shares Aptitude | Quantitative Aptitude | Chapter-29 | S Chand Academy,,"This video is prepared for doubt clarity covering all concepts with examples, making Stocks and Shares Aptitude topic easy to understand to students.",S Chand Academy
https://www.youtube.com/watch?v=3wiJBiNAEsU&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdG9ja3MgYW5kIHNoYXJlcyA%3D,Stocks and shares,468,10K,,167K subscribers,CUET PG LLB \ MH-CET LAW 2024 | Quantitative Aptitude| Stock & Shares | By Amit Sir,,âœ…ð…ð¨ð« ð€ðð¦ð¢ð¬ð¬ð¢ð¨ð§ ðªð®ðžð«ð¢ðžð¬ ðœð¨ð§ð­ðšðœð­ ð®ð¬ ðšð­ - 08448980247 CUET PG LLB / MH-CET LAW 2024 | Quantitative Aptitude | Stocks & Shares | By Amit Sir,Law Entrance Exams by Adda247
https://www.youtube.com/watch?v=3_P0MjmghuE&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdG9ja3MgYW5kIHNoYXJlcyA%3D,Stocks and shares,86,6.6K,2021.0,165K subscribers,Stock and Shares || Quantitative Aptitude! # 31 ||,,I never teach my pupils. I only attempt to provide the conditions in which they can learn.,Foundation IIT
https://www.youtube.com/watch?v=lns3-q1Cq4c&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdG9ja3MgYW5kIHNoYXJlcyA%3D,Stocks and shares,4,57,2021.0,443 subscribers,Stocks and Shares || Aptitude and Reasoning || Lecture 33,,"Again 2 Question each from Aptitude & Reasoning has been Discussed.
Best Concepts and Short Tricks has been discussed..",Er. SHUBHAM MATHUR
https://www.youtube.com/watch?v=u_TL7euNAo4&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdG9ja3MgYW5kIHNoYXJlcyDSBwkJfgkBhyohjO8%3D,Stocks and shares,147,20K,2014.0,55.2K subscribers,QT 211 Stocks and Shares Question Set 1,,Access this FREE online course at ,Oresoft LWC
https://www.youtube.com/watch?v=ISwxYy4CeGg&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdG9ja3MgYW5kIHNoYXJlcyA%3D,Stocks and shares,66,9.6K,2014.0,55.2K subscribers,QT 210 Working With Stocks and Shares,,Access this FREE online course at ,Oresoft LWC
https://www.youtube.com/watch?v=H4_WXo81cxk&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",6.4K,139K,,230K subscribers,Basics of Maths | Indices and Surds | Calculation Technique | By Navneet Sir,,"In this video, Navneet Sir will teach you everything about indices and surds. These are important concepts in algebra that often appear in exams. Navneet Sir will explain how to simplify indices and surds, making it easy for you to solve related questions quickly and accurately. Whether you are a beginner or have some expe",Viral Maths 
https://www.youtube.com/watch?v=bdj2Y-HJXNc&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",13,46,2022.0,6.54K subscribers,"Part-54-Quantitative Aptitude-Arithmetical Ability-Surds and Indices-Important question-SSC,RRB,RBI,",,plz like share and subscribe our channelðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Knowledge Hub
https://www.youtube.com/watch?v=jAbpPTpz2bQ&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",9.7K,682K,2018.0,1.21M subscribers,"Surds and Indices - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Surds and Indices. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=6xQCumDHOFA&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",Like,464K,2017.0,1.73M subscribers,SURDS AND INDICES ( 20 IMPORTANT QUESTIONS),,"SPECIAL VIDEOS:

QUADRATIC EQUATION ( New Pattern )",Feel Free to Learn
https://www.youtube.com/watch?v=Dxira-P_IUc&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",25,465,2021.0,572K subscribers,L 19 | Surds & Indices | Reasoning & Aptitude | GATE & ESE 2021 Exam (ME) | Maneesh Shivhare,,"In Reasoning and Aptitude, Surds & Indices is discussed in this session. Watch this video till the end to know the value of these exams and tips to crack the GATE/ESE/IRMS/Other State exam. Also, Maneesh Shivh",Let's Crack GATE & ESE - ME
https://www.youtube.com/watch?v=N7zzJ-Hoq64&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",3K,58K,,2.23M subscribers,Power Indices & Surds | Simplification Tricks | Maths Tricks | imran sir maths,,Power Indices & Surds | Simplification Tricks | Maths Tricks | imran sir maths,imran sir maths
https://www.youtube.com/watch?v=f9wuwIRF-qs&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",11K,258K,,2.23M subscribers,Surds Tricks 🔥🔥🔥 | Maths Tricks | imran sir maths,,#reasoning,imran sir maths
https://www.youtube.com/watch?v=8IWHAmVVKyY&pp=ygU9QXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJkcywgSW5kaWNlcywgRXhwb25lbnRzLCBhbmQgUG93ZXJzIA%3D%3D,"Surds, Indices, Exponents, and Powers",94K,2.2M,2022.0,2.23M subscribers,Best Simplification Trick | Surds & Indices Trick | Maths Trick | imran sir maths,,"For any doubt
You Can Follow me on Instagram",imran sir maths
https://www.youtube.com/watch?v=RO6jwXC7YK8&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,10K,266K,2022.0,2.23M subscribers,Mensuration Maths Trick | Surface Area Trick | Shortcut trick for meansuration | maths trick,,"Hello friends
This trick helps you to solve 90%  sums",imran sir maths
https://www.youtube.com/watch?v=xwqUyOT-cmU&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,3.2K,224K,2023.0,1.21M subscribers,"Area & Perimeter - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams | Mensuration",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Area & Perimeter chapter of Mensuration. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=R5p7Noia3kk&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg0gcJCX4JAYcqIYzv,Surface area,284,18K,2022.0,297K subscribers,Volume and Surface Area | Quantitative Aptitude | Chapter-25 | S Chand Academy,,"This video is prepared for doubt clarity covering all concepts with examples, making this topic easy to understand to students.",S Chand Academy
https://www.youtube.com/watch?v=2rp_-h6PnFo&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,2.1K,141K,2023.0,1.21M subscribers,"Volume & Surface Area - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams | Mensuration",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Volume & Surface area chapter of Mensuration. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=QokN5BrmnBI&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,0,164,2021.0,64.6K subscribers,Volume and surface area aptitude tricks Session 1,,"Join this channel for new full length videos everyday. No ads, just seamless learning experience at price just Rs. 119 per month.",Learners' Planet
https://www.youtube.com/watch?v=tuI7B8o9Ve4&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,32,7.2K,2015.0,2.26M subscribers,"Numerical reasoning : Volume and surface area problem 6 for NET,GATE exam",,"This tutorial is about Quantitative aptitude and numerical reasoning : Prepare for IBPS,SSC,CAT,XMAT,RAIL,PO,GATE competitive exams with example problems and solutions. Learn quick tips and tricks to solve numerical aptitude problems with verbal reasoning and verbal aptitude problems.",Shomu's Biology
https://www.youtube.com/watch?v=PtWZM3BetFg&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,124,27K,2015.0,2.26M subscribers,"Numerical reasoning : Formulas and tips for surface area and volume for NET, GATE, SET",,"This tutorial is about Quantitative aptitude : Prepare for IBPS,SSC,CAT,XMAT,RAIL,PO,GATE competitive exams with example problems and solutions. Learn quick tips and tricks to solve numerical aptitude problems with verbal reasoning and verbal aptitude problems.",Shomu's Biology
https://www.youtube.com/watch?v=sE774kFaGNQ&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTdXJmYWNlIGFyZWEg,Surface area,10K,334K,,8.67M subscribers,Complete Mensuration in One Video | Bank Exams 2024 | Quant By Navneet Sir,,Mensuration Basic Concepts and Tricks | Complete Mensuration in One Video by Navneet Tiwari | Bank Exam Preparation Videos | Bank Exam 2024 Syllabus | Bank Exam 2024 Calendar | Bank Exam 2024 Notificati,Adda247 
https://www.youtube.com/watch?v=W07NJAA8KMw&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTeWxsb2dpc20g0gcJCX4JAYcqIYzv,Syllogism,67,5.9K,2020.0,677K subscribers,Syllogism | Basic Model 2 - Example 5 | Reasoning Ability | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=lsl5y8xlqCw&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBTeWxsb2dpc20g,Syllogism,30K,2.1M,2016.0,55.8K subscribers,SYLLOGISM,,This video is about Syllogism tricks for ssc and banking exam. Usually around 4 to 5 question comes during exams from Syllogism concept. In every aptitude Syllogism question comes in reasoning section and this is a very short and easy trick to solve Syllogism questions by using a Venn diagram.,LIVEVIAR
